seqid,start,end,source,type,score,strand,phase,attributes
DN38.contig00029,34974,35859,ena,CDS,.,+,0,.
DN38.contig00029,33517,34654,ena,CDS,.,+,0,.
DN38.contig00029,31850,33410,ena,CDS,.,+,0,.
DN38.contig00029,30827,31781,ena,CDS,.,+,0,.
DN38.contig00029,30210,30510,ena,CDS,.,+,0,.
DN38.contig00029,29217,30123,ena,CDS,.,+,0,.
DN38.contig00029,24239,24410,ena,CDS,.,+,0,.
DN38.contig00029,22023,23001,ena,CDS,.,+,0,.
DN38.contig00029,17932,18361,ena,CDS,.,+,0,.
DN38.contig00029,17537,17915,ena,CDS,.,+,0,.
DN38.contig00029,16986,17397,ena,CDS,.,+,0,.
DN38.contig00029,13778,14003,ena,CDS,.,+,0,.
DN38.contig00029,12961,13120,ena,CDS,.,+,0,.
DN38.contig00029,10688,12026,ena,CDS,.,+,0,.
DN38.contig00029,10205,10646,ena,CDS,.,+,0,.
DN38.contig00029,9429,10140,ena,CDS,.,+,0,.
DN38.contig00029,6986,9113,ena,CDS,.,+,0,.
DN38.contig00029,6354,6624,ena,CDS,.,+,0,.
DN38.contig00029,5430,6213,ena,CDS,.,+,0,.
DN38.contig00029,4876,5275,ena,CDS,.,+,0,.
DN38.contig00029,2078,4775,ena,CDS,.,+,0,.
DN38.contig00029,566,2054,ena,CDS,.,+,0,.
DN38.contig00029,92,548,ena,CDS,.,+,0,.
DN38.contig00030,45739,46978,ena,CDS,.,+,0,.
DN38.contig00030,44727,45651,ena,CDS,.,+,0,.
DN38.contig00030,42961,44020,ena,CDS,.,+,0,.
DN38.contig00030,42428,42611,ena,CDS,.,+,0,.
DN38.contig00030,40193,41483,ena,CDS,.,+,0,.
DN38.contig00030,38542,40135,ena,CDS,.,+,0,.
DN38.contig00030,36266,36449,ena,CDS,.,+,0,.
DN38.contig00030,34154,34541,ena,CDS,.,+,0,.
DN38.contig00030,33769,34024,ena,CDS,.,+,0,.
DN38.contig00030,32230,32665,ena,CDS,.,+,0,.
DN38.contig00030,31928,32132,ena,CDS,.,+,0,.
DN38.contig00030,29894,31541,ena,CDS,.,+,0,.
DN38.contig00030,28966,29572,ena,CDS,.,+,0,.
DN38.contig00030,27577,28954,ena,CDS,.,+,0,.
DN38.contig00030,24043,25042,ena,CDS,.,+,0,.
DN38.contig00030,23608,23905,ena,CDS,.,+,0,.
DN38.contig00030,22664,23585,ena,CDS,.,+,0,.
DN38.contig00030,21589,22477,ena,CDS,.,+,0,.
DN38.contig00030,20037,21381,ena,CDS,.,+,0,.
DN38.contig00030,19561,20023,ena,CDS,.,+,0,.
DN38.contig00030,19052,19505,ena,CDS,.,+,0,.
DN38.contig00030,16721,18671,ena,CDS,.,+,0,.
DN38.contig00030,15889,16519,ena,CDS,.,+,0,.
DN38.contig00030,14675,15881,ena,CDS,.,+,0,.
DN38.contig00030,14271,14448,ena,CDS,.,+,0,.
DN38.contig00030,10605,10806,ena,CDS,.,+,0,.
DN38.contig00030,7455,8949,ena,CDS,.,+,0,.
DN38.contig00030,6131,7448,ena,CDS,.,+,0,.
DN38.contig00031,44150,45686,ena,CDS,.,+,0,.
DN38.contig00031,43908,44052,ena,CDS,.,+,0,.
DN38.contig00031,43043,43514,ena,CDS,.,+,0,.
DN38.contig00031,42553,42928,ena,CDS,.,+,0,.
DN38.contig00031,42093,42369,ena,CDS,.,+,0,.
DN38.contig00031,41480,41609,ena,CDS,.,+,0,.
DN38.contig00031,40622,41339,ena,CDS,.,+,0,.
DN38.contig00031,39680,40418,ena,CDS,.,+,0,.
DN38.contig00031,38059,38248,ena,CDS,.,+,0,.
DN38.contig00031,37018,37999,ena,CDS,.,+,0,.
DN38.contig00031,36242,37016,ena,CDS,.,+,0,.
DN38.contig00031,34586,35783,ena,CDS,.,+,0,.
DN38.contig00031,34197,34461,ena,CDS,.,+,0,.
DN38.contig00031,33111,34026,ena,CDS,.,+,0,.
DN38.contig00031,31120,33082,ena,CDS,.,+,0,.
DN38.contig00031,29791,31114,ena,CDS,.,+,0,.
DN38.contig00031,29507,29747,ena,CDS,.,+,0,.
DN38.contig00031,28937,29402,ena,CDS,.,+,0,.
DN38.contig00031,24728,25274,ena,CDS,.,+,0,.
DN38.contig00031,21770,22118,ena,CDS,.,+,0,.
DN38.contig00031,20119,20221,ena,CDS,.,+,0,.
DN38.contig00031,17859,18225,ena,CDS,.,+,0,.
DN38.contig00031,17226,17418,ena,CDS,.,+,0,.
DN38.contig00031,16468,16663,ena,CDS,.,+,0,.
DN38.contig00031,15259,15898,ena,CDS,.,+,0,.
DN38.contig00031,14096,15164,ena,CDS,.,+,0,.
DN38.contig00031,13033,13843,ena,CDS,.,+,0,.
DN38.contig00031,8169,12291,ena,CDS,.,+,0,.
DN38.contig00031,3955,7981,ena,CDS,.,+,0,.
DN38.contig00031,3349,3715,ena,CDS,.,+,0,.
DN38.contig00031,2794,3283,ena,CDS,.,+,0,.
DN38.contig00031,1823,2525,ena,CDS,.,+,0,.
DN38.contig00031,1390,1819,ena,CDS,.,+,0,.
DN38.contig00031,711,1260,ena,CDS,.,+,0,.
DN38.contig00031,546,696,ena,CDS,.,+,0,.
DN38.contig00032,40383,41160,ena,CDS,.,+,0,.
DN38.contig00032,39551,40316,ena,CDS,.,+,0,.
DN38.contig00032,35864,36989,ena,CDS,.,+,0,.
DN38.contig00032,34488,34764,ena,CDS,.,+,0,.
DN38.contig00032,31649,32078,ena,CDS,.,+,0,.
DN38.contig00032,29884,31477,ena,CDS,.,+,0,.
DN38.contig00032,27947,28166,ena,CDS,.,+,0,.
DN38.contig00032,24853,26845,ena,CDS,.,+,0,.
DN38.contig00032,21510,21699,ena,CDS,.,+,0,.
DN38.contig00032,18893,19238,ena,CDS,.,+,0,.
DN38.contig00032,17877,18414,ena,CDS,.,+,0,.
DN38.contig00032,15517,17593,ena,CDS,.,+,0,.
DN38.contig00032,14382,15183,ena,CDS,.,+,0,.
DN38.contig00032,10775,14243,ena,CDS,.,+,0,.
DN38.contig00032,10197,10773,ena,CDS,.,+,0,.
DN38.contig00032,8357,8540,ena,CDS,.,+,0,.
DN38.contig00032,6784,6985,ena,CDS,.,+,0,.
DN38.contig00032,6245,6776,ena,CDS,.,+,0,.
DN38.contig00032,3376,3706,ena,CDS,.,+,0,.
DN38.contig00032,2178,2349,ena,CDS,.,+,0,.
DN38.contig00032,1363,1444,ena,CDS,.,+,0,.
DN38.contig00033,42289,42727,ena,CDS,.,+,0,.
DN38.contig00033,41188,41791,ena,CDS,.,+,0,.
DN38.contig00033,40844,41174,ena,CDS,.,+,0,.
DN38.contig00033,38695,40774,ena,CDS,.,+,0,.
DN38.contig00033,38131,38677,ena,CDS,.,+,0,.
DN38.contig00033,37787,38000,ena,CDS,.,+,0,.
DN38.contig00033,36308,37301,ena,CDS,.,+,0,.
DN38.contig00033,34461,35010,ena,CDS,.,+,0,.
DN38.contig00033,32289,34335,ena,CDS,.,+,0,.
DN38.contig00033,31105,32209,ena,CDS,.,+,0,.
DN38.contig00033,29288,29615,ena,CDS,.,+,0,.
DN38.contig00033,28592,28889,ena,CDS,.,+,0,.
DN38.contig00033,26968,27196,ena,CDS,.,+,0,.
DN38.contig00033,26672,26912,ena,CDS,.,+,0,.
DN38.contig00033,25467,25935,ena,CDS,.,+,0,.
DN38.contig00033,22593,24705,ena,CDS,.,+,0,.
DN38.contig00033,22022,22496,ena,CDS,.,+,0,.
DN38.contig00033,20589,21687,ena,CDS,.,+,0,.
DN38.contig00033,19011,19380,ena,CDS,.,+,0,.
DN38.contig00033,16448,17210,ena,CDS,.,+,0,.
DN38.contig00033,13729,15988,ena,CDS,.,+,0,.
DN38.contig00033,13152,13569,ena,CDS,.,+,0,.
DN38.contig00033,12105,12369,ena,CDS,.,+,0,.
DN38.contig00033,11482,11944,ena,CDS,.,+,0,.
DN38.contig00033,10759,11239,ena,CDS,.,+,0,.
DN38.contig00033,10236,10749,ena,CDS,.,+,0,.
DN38.contig00033,9577,10177,ena,CDS,.,+,0,.
DN38.contig00033,8738,8924,ena,CDS,.,+,0,.
DN38.contig00033,7660,8002,ena,CDS,.,+,0,.
DN38.contig00033,6445,7657,ena,CDS,.,+,0,.
DN38.contig00033,3830,5861,ena,CDS,.,+,0,.
DN38.contig00033,1762,2545,ena,CDS,.,+,0,.
DN38.contig00033,725,1160,ena,CDS,.,+,0,.
DN38.contig00033,264,465,ena,CDS,.,+,0,.
DN38.contig00034,40928,41156,ena,CDS,.,+,0,.
DN38.contig00034,40169,40418,ena,CDS,.,+,0,.
DN38.contig00034,39638,40151,ena,CDS,.,+,0,.
DN38.contig00034,33614,34991,ena,CDS,.,+,0,.
DN38.contig00034,31016,32054,ena,CDS,.,+,0,.
DN38.contig00034,29804,30905,ena,CDS,.,+,0,.
DN38.contig00034,29027,29771,ena,CDS,.,+,0,.
DN38.contig00034,28227,29001,ena,CDS,.,+,0,.
DN38.contig00034,27209,28160,ena,CDS,.,+,0,.
DN38.contig00034,25745,26042,ena,CDS,.,+,0,.
DN38.contig00034,23433,24366,ena,CDS,.,+,0,.
DN38.contig00034,22359,23307,ena,CDS,.,+,0,.
DN38.contig00034,21477,22230,ena,CDS,.,+,0,.
DN38.contig00034,20776,21388,ena,CDS,.,+,0,.
DN38.contig00034,18176,20549,ena,CDS,.,+,0,.
DN38.contig00034,17695,18172,ena,CDS,.,+,0,.
DN38.contig00034,16636,17617,ena,CDS,.,+,0,.
DN38.contig00034,16464,16629,ena,CDS,.,+,0,.
DN38.contig00034,15832,16453,ena,CDS,.,+,0,.
DN38.contig00034,14385,15819,ena,CDS,.,+,0,.
DN38.contig00034,12925,13303,ena,CDS,.,+,0,.
DN38.contig00034,8729,10715,ena,CDS,.,+,0,.
DN38.contig00034,7196,8546,ena,CDS,.,+,0,.
DN38.contig00034,5079,7188,ena,CDS,.,+,0,.
DN38.contig00034,2229,2415,ena,CDS,.,+,0,.
DN38.contig00034,1753,2023,ena,CDS,.,+,0,.
DN38.contig00034,799,997,ena,CDS,.,+,0,.
DN38.contig00035,36978,38235,ena,CDS,.,+,0,.
DN38.contig00035,34543,36610,ena,CDS,.,+,0,.
DN38.contig00035,34028,34529,ena,CDS,.,+,0,.
DN38.contig00035,31943,32192,ena,CDS,.,+,0,.
DN38.contig00035,30470,31451,ena,CDS,.,+,0,.
DN38.contig00035,28690,30223,ena,CDS,.,+,0,.
DN38.contig00035,26887,28687,ena,CDS,.,+,0,.
DN38.contig00035,25897,26836,ena,CDS,.,+,0,.
DN38.contig00035,25601,25886,ena,CDS,.,+,0,.
DN38.contig00035,23943,25590,ena,CDS,.,+,0,.
DN38.contig00035,21352,21637,ena,CDS,.,+,0,.
DN38.contig00035,20219,20834,ena,CDS,.,+,0,.
DN38.contig00035,19178,20201,ena,CDS,.,+,0,.
DN38.contig00035,17679,19167,ena,CDS,.,+,0,.
DN38.contig00035,17075,17342,ena,CDS,.,+,0,.
DN38.contig00035,16794,16929,ena,CDS,.,+,0,.
DN38.contig00035,16275,16533,ena,CDS,.,+,0,.
DN38.contig00035,14408,14960,ena,CDS,.,+,0,.
DN38.contig00035,13014,14397,ena,CDS,.,+,0,.
DN38.contig00035,11563,12940,ena,CDS,.,+,0,.
DN38.contig00035,10221,11502,ena,CDS,.,+,0,.
DN38.contig00035,9473,10166,ena,CDS,.,+,0,.
DN38.contig00035,8628,9201,ena,CDS,.,+,0,.
DN38.contig00035,4041,5175,ena,CDS,.,+,0,.
DN38.contig00035,3552,4038,ena,CDS,.,+,0,.
DN38.contig00035,2471,2762,ena,CDS,.,+,0,.
DN38.contig00035,2206,2398,ena,CDS,.,+,0,.
DN38.contig00035,1672,1843,ena,CDS,.,+,0,.
DN38.contig00035,187,742,ena,CDS,.,+,0,.
DN38.contig00036,38278,38731,ena,CDS,.,+,0,.
DN38.contig00036,37375,38251,ena,CDS,.,+,0,.
DN38.contig00036,35881,36013,ena,CDS,.,+,0,.
DN38.contig00036,35196,35322,ena,CDS,.,+,0,.
DN38.contig00036,32812,33007,ena,CDS,.,+,0,.
DN38.contig00036,31880,32426,ena,CDS,.,+,0,.
DN38.contig00036,29164,30595,ena,CDS,.,+,0,.
DN38.contig00036,28677,28878,ena,CDS,.,+,0,.
DN38.contig00036,27223,28102,ena,CDS,.,+,0,.
DN38.contig00036,26626,27211,ena,CDS,.,+,0,.
DN38.contig00036,24903,26430,ena,CDS,.,+,0,.
DN38.contig00036,23446,24721,ena,CDS,.,+,0,.
DN38.contig00036,22539,22887,ena,CDS,.,+,0,.
DN38.contig00036,21635,21710,ena,CDS,.,+,0,.
DN38.contig00036,20888,21038,ena,CDS,.,+,0,.
DN38.contig00036,20189,20594,ena,CDS,.,+,0,.
DN38.contig00036,19143,19746,ena,CDS,.,+,0,.
DN38.contig00036,18622,18808,ena,CDS,.,+,0,.
DN38.contig00036,17428,18475,ena,CDS,.,+,0,.
DN38.contig00036,15624,17244,ena,CDS,.,+,0,.
DN38.contig00036,14636,15419,ena,CDS,.,+,0,.
DN38.contig00036,14010,14568,ena,CDS,.,+,0,.
DN38.contig00036,13688,13994,ena,CDS,.,+,0,.
DN38.contig00036,13041,13629,ena,CDS,.,+,0,.
DN38.contig00036,10906,12919,ena,CDS,.,+,0,.
DN38.contig00036,10683,10887,ena,CDS,.,+,0,.
DN38.contig00036,10283,10550,ena,CDS,.,+,0,.
DN38.contig00036,9617,9968,ena,CDS,.,+,0,.
DN38.contig00036,7508,9509,ena,CDS,.,+,0,.
DN38.contig00036,4036,4195,ena,CDS,.,+,0,.
DN38.contig00036,2502,2946,ena,CDS,.,+,0,.
DN38.contig00037,34869,35949,ena,CDS,.,+,0,.
DN38.contig00037,34376,34868,ena,CDS,.,+,0,.
DN38.contig00037,33449,33665,ena,CDS,.,+,0,.
DN38.contig00037,33049,33283,ena,CDS,.,+,0,.
DN38.contig00037,32367,33036,ena,CDS,.,+,0,.
DN38.contig00037,28780,28900,ena,CDS,.,+,0,.
DN38.contig00037,27136,27550,ena,CDS,.,+,0,.
DN38.contig00037,25576,26083,ena,CDS,.,+,0,.
DN38.contig00037,24587,25001,ena,CDS,.,+,0,.
DN38.contig00037,23571,24477,ena,CDS,.,+,0,.
DN38.contig00037,22274,22598,ena,CDS,.,+,0,.
DN38.contig00037,20377,22114,ena,CDS,.,+,0,.
DN38.contig00037,17708,20171,ena,CDS,.,+,0,.
DN38.contig00037,16500,17685,ena,CDS,.,+,0,.
DN38.contig00037,14790,15594,ena,CDS,.,+,0,.
DN38.contig00037,7482,9768,ena,CDS,.,+,0,.
DN38.contig00037,6448,6631,ena,CDS,.,+,0,.
DN38.contig00037,6087,6288,ena,CDS,.,+,0,.
DN38.contig00037,5317,5971,ena,CDS,.,+,0,.
DN38.contig00037,65,2159,ena,CDS,.,+,0,.
DN38.contig00038,36980,37709,ena,CDS,.,+,0,.
DN38.contig00038,35866,36697,ena,CDS,.,+,0,.
DN38.contig00038,33754,33970,ena,CDS,.,+,0,.
DN38.contig00038,31495,33442,ena,CDS,.,+,0,.
DN38.contig00038,28652,30233,ena,CDS,.,+,0,.
DN38.contig00038,27043,28249,ena,CDS,.,+,0,.
DN38.contig00038,25733,26534,ena,CDS,.,+,0,.
DN38.contig00038,24089,25334,ena,CDS,.,+,0,.
DN38.contig00038,22768,22927,ena,CDS,.,+,0,.
DN38.contig00038,20429,20714,ena,CDS,.,+,0,.
DN38.contig00038,19943,20111,ena,CDS,.,+,0,.
DN38.contig00038,19576,19765,ena,CDS,.,+,0,.
DN38.contig00038,13963,16720,ena,CDS,.,+,0,.
DN38.contig00038,11524,11698,ena,CDS,.,+,0,.
DN38.contig00038,11304,11442,ena,CDS,.,+,0,.
DN38.contig00038,9457,9595,ena,CDS,.,+,0,.
DN38.contig00038,7115,8192,ena,CDS,.,+,0,.
DN38.contig00038,3913,4213,ena,CDS,.,+,0,.
DN38.contig00038,2683,2902,ena,CDS,.,+,0,.
DN38.contig00039,34803,35256,ena,CDS,.,+,0,.
DN38.contig00039,33251,34709,ena,CDS,.,+,0,.
DN38.contig00039,32626,33232,ena,CDS,.,+,0,.
DN38.contig00039,31955,32384,ena,CDS,.,+,0,.
DN38.contig00039,31244,31397,ena,CDS,.,+,0,.
DN38.contig00039,29875,30034,ena,CDS,.,+,0,.
DN38.contig00039,28080,28962,ena,CDS,.,+,0,.
DN38.contig00039,27557,27872,ena,CDS,.,+,0,.
DN38.contig00039,25274,26636,ena,CDS,.,+,0,.
DN38.contig00039,24605,25028,ena,CDS,.,+,0,.
DN38.contig00039,23183,24587,ena,CDS,.,+,0,.
DN38.contig00039,22282,23149,ena,CDS,.,+,0,.
DN38.contig00039,20849,22238,ena,CDS,.,+,0,.
DN38.contig00039,20149,20683,ena,CDS,.,+,0,.
DN38.contig00039,19670,20135,ena,CDS,.,+,0,.
DN38.contig00039,19333,19591,ena,CDS,.,+,0,.
DN38.contig00039,18708,19290,ena,CDS,.,+,0,.
DN38.contig00039,18079,18469,ena,CDS,.,+,0,.
DN38.contig00039,17008,17890,ena,CDS,.,+,0,.
DN38.contig00039,16286,16982,ena,CDS,.,+,0,.
DN38.contig00039,15708,16194,ena,CDS,.,+,0,.
DN38.contig00039,13666,15562,ena,CDS,.,+,0,.
DN38.contig00039,12758,13193,ena,CDS,.,+,0,.
DN38.contig00039,11354,12749,ena,CDS,.,+,0,.
DN38.contig00039,9668,11294,ena,CDS,.,+,0,.
DN38.contig00039,8935,9073,ena,CDS,.,+,0,.
DN38.contig00039,7956,8694,ena,CDS,.,+,0,.
DN38.contig00039,6989,7211,ena,CDS,.,+,0,.
DN38.contig00039,5811,6036,ena,CDS,.,+,0,.
DN38.contig00039,3939,4230,ena,CDS,.,+,0,.
DN38.contig00039,1916,2255,ena,CDS,.,+,0,.
DN38.contig00039,638,1040,ena,CDS,.,+,0,.
DN38.contig00040,31816,32008,ena,CDS,.,+,0,.
DN38.contig00040,27913,28219,ena,CDS,.,+,0,.
DN38.contig00040,25144,26500,ena,CDS,.,+,0,.
DN38.contig00040,24353,24548,ena,CDS,.,+,0,.
DN38.contig00040,22117,23029,ena,CDS,.,+,0,.
DN38.contig00040,20130,20475,ena,CDS,.,+,0,.
DN38.contig00040,18156,18825,ena,CDS,.,+,0,.
DN38.contig00040,17278,18082,ena,CDS,.,+,0,.
DN38.contig00040,15354,17121,ena,CDS,.,+,0,.
DN38.contig00040,14290,15193,ena,CDS,.,+,0,.
DN38.contig00040,12765,13623,ena,CDS,.,+,0,.
DN38.contig00040,12073,12298,ena,CDS,.,+,0,.
DN38.contig00040,9598,11428,ena,CDS,.,+,0,.
DN38.contig00040,5736,6213,ena,CDS,.,+,0,.
DN38.contig00040,4453,4996,ena,CDS,.,+,0,.
DN38.contig00040,3775,3979,ena,CDS,.,+,0,.
DN38.contig00040,2665,3514,ena,CDS,.,+,0,.
DN38.contig00040,1078,1381,ena,CDS,.,+,0,.
DN38.contig00041,32934,34065,ena,CDS,.,+,0,.
DN38.contig00041,28087,29431,ena,CDS,.,+,0,.
DN38.contig00041,26610,28071,ena,CDS,.,+,0,.
DN38.contig00041,25189,26461,ena,CDS,.,+,0,.
DN38.contig00041,23825,25145,ena,CDS,.,+,0,.
DN38.contig00041,23278,23815,ena,CDS,.,+,0,.
DN38.contig00041,22868,23234,ena,CDS,.,+,0,.
DN38.contig00041,21706,22834,ena,CDS,.,+,0,.
DN38.contig00041,21398,21695,ena,CDS,.,+,0,.
DN38.contig00041,20470,20629,ena,CDS,.,+,0,.
DN38.contig00041,18511,19300,ena,CDS,.,+,0,.
DN38.contig00041,17956,18499,ena,CDS,.,+,0,.
DN38.contig00041,13515,16755,ena,CDS,.,+,0,.
DN38.contig00041,11694,12924,ena,CDS,.,+,0,.
DN38.contig00041,11152,11650,ena,CDS,.,+,0,.
DN38.contig00041,10137,11139,ena,CDS,.,+,0,.
DN38.contig00041,9759,10041,ena,CDS,.,+,0,.
DN38.contig00041,8419,9157,ena,CDS,.,+,0,.
DN38.contig00041,8015,8327,ena,CDS,.,+,0,.
DN38.contig00041,6245,6989,ena,CDS,.,+,0,.
DN38.contig00041,4831,5101,ena,CDS,.,+,0,.
DN38.contig00041,3929,4388,ena,CDS,.,+,0,.
DN38.contig00041,1545,2616,ena,CDS,.,+,0,.
DN38.contig00041,3,384,ena,CDS,.,+,0,.
DN38.contig00042,27754,29041,ena,CDS,.,+,0,.
DN38.contig00042,25688,26960,ena,CDS,.,+,0,.
DN38.contig00042,23624,25376,ena,CDS,.,+,0,.
DN38.contig00042,22473,23481,ena,CDS,.,+,0,.
DN38.contig00042,18561,19755,ena,CDS,.,+,0,.
DN38.contig00042,16545,18519,ena,CDS,.,+,0,.
DN38.contig00042,15178,16468,ena,CDS,.,+,0,.
DN38.contig00042,13889,14876,ena,CDS,.,+,0,.
DN38.contig00042,12583,13576,ena,CDS,.,+,0,.
DN38.contig00042,11112,12546,ena,CDS,.,+,0,.
DN38.contig00042,9940,10993,ena,CDS,.,+,0,.
DN38.contig00042,9024,9840,ena,CDS,.,+,0,.
DN38.contig00042,7520,8741,ena,CDS,.,+,0,.
DN38.contig00042,5941,6880,ena,CDS,.,+,0,.
DN38.contig00042,5067,5940,ena,CDS,.,+,0,.
DN38.contig00042,3963,4812,ena,CDS,.,+,0,.
DN38.contig00042,2604,2919,ena,CDS,.,+,0,.
DN38.contig00043,28030,28333,ena,CDS,.,+,0,.
DN38.contig00043,27076,28027,ena,CDS,.,+,0,.
DN38.contig00043,26046,26409,ena,CDS,.,+,0,.
DN38.contig00043,23876,25757,ena,CDS,.,+,0,.
DN38.contig00043,22972,23857,ena,CDS,.,+,0,.
DN38.contig00043,22687,22930,ena,CDS,.,+,0,.
DN38.contig00043,21867,22440,ena,CDS,.,+,0,.
DN38.contig00043,17361,17541,ena,CDS,.,+,0,.
DN38.contig00043,16984,17188,ena,CDS,.,+,0,.
DN38.contig00043,16029,16908,ena,CDS,.,+,0,.
DN38.contig00043,14659,16018,ena,CDS,.,+,0,.
DN38.contig00043,12875,14441,ena,CDS,.,+,0,.
DN38.contig00043,10503,12765,ena,CDS,.,+,0,.
DN38.contig00043,9643,10489,ena,CDS,.,+,0,.
DN38.contig00043,8475,8640,ena,CDS,.,+,0,.
DN38.contig00043,7278,8088,ena,CDS,.,+,0,.
DN38.contig00043,6800,7241,ena,CDS,.,+,0,.
DN38.contig00043,5539,6574,ena,CDS,.,+,0,.
DN38.contig00043,2404,2521,ena,CDS,.,+,0,.
DN38.contig00043,2117,2291,ena,CDS,.,+,0,.
DN38.contig00043,1274,1649,ena,CDS,.,+,0,.
DN38.contig00044,25687,28318,ena,CDS,.,+,0,.
DN38.contig00044,23640,25011,ena,CDS,.,+,0,.
DN38.contig00044,22876,23113,ena,CDS,.,+,0,.
DN38.contig00044,20216,21422,ena,CDS,.,+,0,.
DN38.contig00044,17735,20018,ena,CDS,.,+,0,.
DN38.contig00044,17053,17680,ena,CDS,.,+,0,.
DN38.contig00044,13851,15303,ena,CDS,.,+,0,.
DN38.contig00044,13190,13826,ena,CDS,.,+,0,.
DN38.contig00044,12151,12265,ena,CDS,.,+,0,.
DN38.contig00044,8786,9038,ena,CDS,.,+,0,.
DN38.contig00044,6897,7257,ena,CDS,.,+,0,.
DN38.contig00044,6032,6155,ena,CDS,.,+,0,.
DN38.contig00044,3747,3945,ena,CDS,.,+,0,.
DN38.contig00044,568,2521,ena,CDS,.,+,0,.
DN38.contig00045,25825,26434,ena,CDS,.,+,0,.
DN38.contig00045,21721,23554,ena,CDS,.,+,0,.
DN38.contig00045,20530,20704,ena,CDS,.,+,0,.
DN38.contig00045,17314,19321,ena,CDS,.,+,0,.
DN38.contig00045,15854,16871,ena,CDS,.,+,0,.
DN38.contig00045,12672,15750,ena,CDS,.,+,0,.
DN38.contig00045,9183,11616,ena,CDS,.,+,0,.
DN38.contig00045,8177,9131,ena,CDS,.,+,0,.
DN38.contig00045,6681,8037,ena,CDS,.,+,0,.
DN38.contig00045,5781,6678,ena,CDS,.,+,0,.
DN38.contig00045,4790,5780,ena,CDS,.,+,0,.
DN38.contig00045,3482,4727,ena,CDS,.,+,0,.
DN38.contig00045,2684,3464,ena,CDS,.,+,0,.
DN38.contig00045,221,2204,ena,CDS,.,+,0,.
DN38.contig00046,26425,26674,ena,CDS,.,+,0,.
DN38.contig00046,25081,25558,ena,CDS,.,+,0,.
DN38.contig00046,15576,15879,ena,CDS,.,+,0,.
DN38.contig00046,11341,11656,ena,CDS,.,+,0,.
DN38.contig00047,26378,26576,ena,CDS,.,+,0,.
DN38.contig00047,24328,26104,ena,CDS,.,+,0,.
DN38.contig00047,21964,23908,ena,CDS,.,+,0,.
DN38.contig00047,21486,21759,ena,CDS,.,+,0,.
DN38.contig00047,20542,21379,ena,CDS,.,+,0,.
DN38.contig00047,17915,19619,ena,CDS,.,+,0,.
DN38.contig00047,17638,17905,ena,CDS,.,+,0,.
DN38.contig00047,16214,16466,ena,CDS,.,+,0,.
DN38.contig00047,14786,15416,ena,CDS,.,+,0,.
DN38.contig00047,13462,14614,ena,CDS,.,+,0,.
DN38.contig00047,9086,12641,ena,CDS,.,+,0,.
DN38.contig00047,7880,8642,ena,CDS,.,+,0,.
DN38.contig00047,7335,7839,ena,CDS,.,+,0,.
DN38.contig00047,5936,7208,ena,CDS,.,+,0,.
DN38.contig00047,5105,5276,ena,CDS,.,+,0,.
DN38.contig00047,3486,3963,ena,CDS,.,+,0,.
DN38.contig00047,2816,3434,ena,CDS,.,+,0,.
DN38.contig00047,1355,2684,ena,CDS,.,+,0,.
DN38.contig00047,603,1290,ena,CDS,.,+,0,.
DN38.contig00047,62,260,ena,CDS,.,+,0,.
DN38.contig00048,25623,25953,ena,CDS,.,+,0,.
DN38.contig00048,24235,24457,ena,CDS,.,+,0,.
DN38.contig00048,22107,22470,ena,CDS,.,+,0,.
DN38.contig00048,17687,19391,ena,CDS,.,+,0,.
DN38.contig00048,15608,15764,ena,CDS,.,+,0,.
DN38.contig00048,12715,13021,ena,CDS,.,+,0,.
DN38.contig00048,11788,12004,ena,CDS,.,+,0,.
DN38.contig00048,11499,11688,ena,CDS,.,+,0,.
DN38.contig00048,11228,11378,ena,CDS,.,+,0,.
DN38.contig00048,9521,10463,ena,CDS,.,+,0,.
DN38.contig00048,8786,9512,ena,CDS,.,+,0,.
DN38.contig00048,7726,7828,ena,CDS,.,+,0,.
DN38.contig00048,7448,7631,ena,CDS,.,+,0,.
DN38.contig00048,7292,7442,ena,CDS,.,+,0,.
DN38.contig00048,5257,5581,ena,CDS,.,+,0,.
DN38.contig00048,2619,3132,ena,CDS,.,+,0,.
DN38.contig00049,20398,21421,ena,CDS,.,+,0,.
DN38.contig00049,19351,20326,ena,CDS,.,+,0,.
DN38.contig00049,17674,18973,ena,CDS,.,+,0,.
DN38.contig00049,11338,12640,ena,CDS,.,+,0,.
DN38.contig00049,10144,10432,ena,CDS,.,+,0,.
DN38.contig00049,8780,9953,ena,CDS,.,+,0,.
DN38.contig00049,7396,8410,ena,CDS,.,+,0,.
DN38.contig00049,5941,6292,ena,CDS,.,+,0,.
DN38.contig00050,22138,22405,ena,CDS,.,+,0,.
DN38.contig00050,20809,21901,ena,CDS,.,+,0,.
DN38.contig00050,19764,20718,ena,CDS,.,+,0,.
DN38.contig00050,19456,19684,ena,CDS,.,+,0,.
DN38.contig00050,18027,18900,ena,CDS,.,+,0,.
DN38.contig00050,16238,16943,ena,CDS,.,+,0,.
DN38.contig00050,14925,16185,ena,CDS,.,+,0,.
DN38.contig00050,13877,14924,ena,CDS,.,+,0,.
DN38.contig00050,12550,13810,ena,CDS,.,+,0,.
DN38.contig00050,12062,12503,ena,CDS,.,+,0,.
DN38.contig00050,11374,12001,ena,CDS,.,+,0,.
